Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1972","1972","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1973","1973","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1974","1974","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1975","1975","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1976","1976","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1977","1977","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1978","1978","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1979","1979","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1980","1980","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1981","1981","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1982","1982","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1983","1983","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1984","1984","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1985","1985","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1986","1986","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1987","1987","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1988","1988","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1989","1989","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1990","1990","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1991","1991","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1992","1992","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1993","1993","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1994","1994","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1995","1995","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1996","1996","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1997","1997","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1998","1998","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1999","1999","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","2000","2000","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","2001","2001","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","2002","2002","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","2003","2003","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","2004","2004","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","2005","2005","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","2006","2006","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","2007","2007","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","2008","2008","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","2009","2009","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","2010","2010","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","2011","2011","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","2012","2012","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","2013","2013","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","2014","2014","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","2015","2015","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","2016","2016","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","2017","2017","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","2018","2018","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","2019","2019","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","2020","2020","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","2021","2021","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","2022","2022","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1961","1961","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1962","1962","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1963","1963","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1964","1964","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1965","1965","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1966","1966","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1967","1967","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1968","1968","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1969","1969","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1970","1970","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1971","1971","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1972","1972","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1973","1973","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1974","1974","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1975","1975","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1976","1976","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1977","1977","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1978","1978","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1979","1979","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1980","1980","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1981","1981","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1982","1982","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1983","1983","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1984","1984","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1985","1985","100 g/ha","57529","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1986","1986","100 g/ha","58824","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1987","1987","100 g/ha","29412","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1988","1988","100 g/ha","47059","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1989","1989","100 g/ha","34483","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1990","1990","100 g/ha","42553","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1991","1991","100 g/ha","62671","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1992","1992","100 g/ha","62062","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1993","1993","100 g/ha","61453","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1994","1994","100 g/ha","60960","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1995","1995","100 g/ha","70095","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1996","1996","100 g/ha","74024","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1997","1997","100 g/ha","62706","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01346","Plums and sloes","1998","1998","100 g/ha","55556","E","Estimated value",""
